Client Name,Fulfillment Location Name,Fulfillment Location City,Gate Entry ID,ASN ID,ASN Code,ASN Approved Quantity,GRN Date,GRN Start Time,Gate Entry Closed Time,Vendor Invoice No,Vendor Invoice Date,PO No,Parent Order ID,PO Date,Order Type,Vendor Name,Vendor City,Global SKU ID,Client SKU ID / EAN,SKU Desc,Brand,Category,Style,Size,Color,MRP,Recieved Qty,Pass Qty,Fail Qty,LR No,Vehicle No,HSN Code,Vendor Tin,Base Price,Received Value,IGST Rate,CGST Rate,SGST Rate,IGST Amount per Unit,CGST Amount per Unit,SGST Amount per Unit,Is Part of UOM
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5552,,,,2026-01-03,2026-01-03 09:39:20.997000,,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,HOWH2/INT/00624(P642/DT3) MRP.349,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,PURCHASE,TSPL,TIRUPUR,1202667596,MTP642BMESML,P642 Mens Jacquard Round Neck L/S Innerwear Vest,TECHNOSPORT,Innerwear Vest,P642,SML,BME,349.0,89,89,0,N/A,N/A,61103010,33AAFCT5162N1Z1,122.15,10871.35,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5552,,,,2026-01-03,2026-01-03 09:39:20.997000,,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,HOWH2/INT/00624(P642/DT3) MRP.349,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,PURCHASE,TSPL,TIRUPUR,1202667595,MTP642BMEMED,P642 Mens Jacquard Round Neck L/S Innerwear Vest,TECHNOSPORT,Innerwear Vest,P642,MED,BME,349.0,275,275,0,N/A,N/A,61103010,33AAFCT5162N1Z1,122.15,33591.25,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5552,,,,2026-01-03,2026-01-03 09:39:20.997000,,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,HOWH2/INT/00624(P642/DT3) MRP.349,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,PURCHASE,TSPL,TIRUPUR,1202667594,MTP642BMELAR,P642 Mens Jacquard Round Neck L/S Innerwear Vest,TECHNOSPORT,Innerwear Vest,P642,LAR,BME,349.0,286,286,0,N/A,N/A,61103010,33AAFCT5162N1Z1,122.15,34934.9,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5552,,,,2026-01-03,2026-01-03 09:39:20.997000,,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,HOWH2/INT/00624(P642/DT3) MRP.349,HOWH2/INT/00624(P642/DT3) MRP.349,2026-01-02,PURCHASE,TSPL,TIRUPUR,1202667593,MTP642BME2XL,P642 Mens Jacquard Round Neck L/S Innerwear Vest,TECHNOSPORT,Innerwear Vest,P642,2XL,BME,349.0,117,117,0,N/A,N/A,61103010,33AAFCT5162N1Z1,122.15,14291.550000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870161,MTOR10SEGXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,SEG,319.0,46,46,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,5135.900000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870161,MTOR10SEGXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,SEG,319.0,444,444,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,49572.600000000006,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870160,MTOR10SEGSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,SEG,319.0,70,70,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,7815.5,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870159,MTOR10SEGMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,SEG,319.0,51,51,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,5694.150000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870159,MTOR10SEGMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,SEG,319.0,369,369,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,41198.85,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870158,MTOR10SEGLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,SEG,319.0,325,325,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,36286.25,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870158,MTOR10SEGLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,SEG,319.0,339,339,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,37849.35,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870156,MTOR10SEG2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,SEG,319.0,106,106,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,11834.900000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870156,MTOR10SEG2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,SEG,319.0,139,139,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,15519.35,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870022,MTOR10NVYXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,NVY,319.0,18,18,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,2009.7,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870022,MTOR10NVYXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,NVY,319.0,227,227,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,25344.550000000003,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870021,MTOR10NVYSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,NVY,319.0,2,2,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,223.3,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870021,MTOR10NVYSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,NVY,319.0,68,68,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,7592.200000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870020,MTOR10NVYMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,NVY,319.0,34,34,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3796.1000000000004,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870020,MTOR10NVYMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,NVY,319.0,105,105,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,11723.25,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870019,MTOR10NVYLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,NVY,319.0,278,278,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,31038.7,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870019,MTOR10NVYLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,NVY,319.0,35,35,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3907.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870015,MTOR10NVY2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,NVY,319.0,94,94,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,10495.1,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171870015,MTOR10NVY2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,NVY,319.0,81,81,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,9043.65,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869986,MTOR10MGOXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,MGO,319.0,143,143,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,15965.95,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869986,MTOR10MGOXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,MGO,319.0,172,172,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,19203.8,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869985,MTOR10MGOSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,MGO,319.0,35,35,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3907.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869985,MTOR10MGOSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,MGO,319.0,30,30,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3349.5,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869984,MTOR10MGOMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,MGO,319.0,45,45,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,5024.25,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869984,MTOR10MGOMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,MGO,319.0,95,95,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,10606.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869983,MTOR10MGOLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,MGO,319.0,43,43,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,4800.95,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869983,MTOR10MGOLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,MGO,319.0,272,272,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,30368.800000000003,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869981,MTOR10MGO2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,MGO,319.0,146,146,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,16300.900000000001,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869981,MTOR10MGO2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,MGO,319.0,64,64,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,7145.6,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869975,MTOR10MBNXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,MBN,319.0,70,70,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,7815.5,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869975,MTOR10MBNXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,MBN,319.0,419,419,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,46781.350000000006,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869974,MTOR10MBNSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,MBN,319.0,35,35,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3907.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869974,MTOR10MBNSML,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,SML,MBN,319.0,70,70,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,7815.5,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869973,MTOR10MBNMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,MBN,319.0,175,175,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,19538.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869973,MTOR10MBNMED,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,MED,MBN,319.0,215,215,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,24004.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869972,MTOR10MBNLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,MBN,319.0,277,277,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,30927.050000000003,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869972,MTOR10MBNLAR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,LAR,MBN,319.0,280,280,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,31262.0,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869970,MTOR10MBN2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,MBN,319.0,175,175,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,19538.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-02,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869970,MTOR10MBN2XL,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,2XL,MBN,319.0,175,175,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,19538.75,,,,,,,False
TECHNO SPORTSWEAR PRIVATE LIMITED,wms_bagalur,BAGALUR,5503,,,,2026-01-03,2026-01-02 13:40:08.137000,,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,HOWH2/INT/00624(OR10/DT16) MRP.319,HOWH2/INT/00624(OR10/DT16) MRP.319,2026-01-02,PURCHASE,TSPL,TIRUPUR,1171869946,MTOR10LTGXLR,OR10 Mens Solid Round Neck H/S T-shirt,TECHNOSPORT,T-shirt,OR10,XLR,LTG,319.0,29,29,0,N/A,N/A,61103010,33AAFCT5162N1Z1,111.65,3237.8500000000004,,,,,,,False
