GRN Date,Client SKU ID / EAN,Category,Style,Size,Color,MRP,Recieved Qty
02-08-2026,MPOR25IRGLAR,Trackpants,OR25,LAR,IRG,649,1
02-08-2026,MPOR85LTNLAR,Trackpants,OR85,LAR,LTN,589,2
02-08-2026,MTOR10NVY3XL012,T-shirt,OR10,3XL,NVY,399,1
02-08-2026,MPOR25DCN2XL,Trackpants,OR25,2XL,DCN,649,1
02-08-2026,MSOR26BLKLAR,Shorts,OR26,LAR,BLK,459,1
02-08-2026,MPP590BLKMED,Trackpants,P590,MED,BLK,699,2
02-08-2026,MPOR15LTN2XL,Trackpants,OR15,2XL,LTN,719,2
02-08-2026,MTOR11SCBLAR,T-shirt,OR11,LAR,SCB,465,1
02-08-2026,MIOR53BLK2XL,Trunks,OR53,2XL,BLK,199,1
02-08-2026,MJPM86SCBXLR,Jacket,PM86,XLR,SCB,829,1
02-08-2026,MVP860AGCXLR,INNERWEAR VEST,P860,XLR,AGC,319,1
02-08-2026,WPW179BLK2XL,Trackpants,W179,2XL,BLK,699,1
02-08-2026,WPW179BLKSML,Trackpants,W179,SML,BLK,699,2
02-08-2026,WPW179CHA2XL,Trackpants,W179,2XL,CHA,699,1
02-08-2026,MTP940BLK2XL,T-SHIRT,P940,2XL,BLK,529,3
02-08-2026,MTP940CFK2XL,T-SHIRT,P940,2XL,CFK,529,3
02-08-2026,MTP940MNB2XL,T-SHIRT,P940,2XL,MNB,529,3
02-08-2026,MTP940YLW2XL,T-SHIRT,P940,2XL,YLW,529,3
02-08-2026,MJP932NYB2XL,JACKET,P932,2XL,NYB,999,1
02-08-2026,MJP932NYBXLR,JACKET,P932,XLR,NYB,999,1
02-08-2026,WPW173VIOXLR,Trackpants,W173,XLR,VIO,649,3
02-08-2026,WTW171LLC2XL,T-SHIRT,W171,2XL,LLC,399,1
02-08-2026,MTP759AGYSML005,T-Shirt,P759,SML,AGY,399,1
02-08-2026,BSB206BLK14Y,SHORTS,B206,14Y,BLK,499,1
02-08-2026,BSBR16TRN06Y,SHORTS,BR16,06Y,TRN,399,1
02-08-2026,BTB169BAM14Y,T-Shirt,B169,14Y,BAM,325,1
02-08-2026,BTB169NBV14Y,T-Shirt,B169,14Y,NBV,325,2
02-08-2026,MSOR76TRNLAR,SHORTS,OR76,LAR,TRN,579,1
02-08-2026,MSOR76TRNMED,SHORTS,OR76,MED,TRN,579,2
02-08-2026,WPW110MTG2XL006,TIGHTS,W110,2XL,MTG,769,2
02-08-2026,WPW110LLC2XL006,TIGHTS,W110,2XL,LLC,769,2
02-08-2026,MPP839TRNXLR003,Trackpants,P839,XLR,TRN,849,2
02-08-2026,BPB207OGY08Y,Trackpants,B207,08Y,OGY,699,1
02-08-2026,WTW105LTG2XL,T-shirt,W105,2XL,LTG,339,1
02-08-2026,WTW105LTGLAR,T-shirt,W105,LAR,LTG,339,2
02-08-2026,WTW105YLWXLR,T-shirt,W105,XLR,YLW,339,1
02-08-2026,WTW105YLWMED,T-shirt,W105,MED,YLW,339,1
02-08-2026,WPW162BLKMED,Trackpants,W162,MED,BLK,649,1
02-08-2026,BTB121BLK12Y006,T-shirt,B121,12Y,BLK,359,1
02-08-2026,BTB121HTR12Y006,T-shirt,B121,12Y,HTR,359,1
02-08-2026,BTB121WHT14Y006,T-shirt,B121,14Y,WHT,359,1
02-08-2026,BTB121WHT12Y006,T-shirt,B121,12Y,WHT,359,1
02-08-2026,BTB163WLG12Y002,T-shirt,B163,12Y,WLG,325,2
02-08-2026,BTB163BLE14Y002,T-shirt,B163,14Y,BLE,325,3
02-08-2026,BTB163OFW14Y002,T-shirt,B163,14Y,OFW,325,2
02-08-2026,MTP870SKOLAR002,T-shirt,P870,LAR,SKO,675,2
02-08-2026,MTP870SKOMED002,T-shirt,P870,MED,SKO,675,1
02-08-2026,BTB192DPK12Y,T-SHIRT,B192,12Y,DPK,369,1
02-08-2026,BTB192OFW10Y,T-SHIRT,B192,10Y,OFW,369,1
02-08-2026,MTP701BOEMED,T-shirt,P701,MED,BOE,449,1
02-08-2026,MTP701IRGLAR,T-shirt,P701,LAR,IRG,449,2
02-08-2026,MTP701GYRMED,T-shirt,P701,MED,GYR,449,1
02-08-2026,MTP701LRGMED,T-shirt,P701,MED,LRG,449,1
02-08-2026,MTP701OGYXLR,T-shirt,P701,XLR,OGY,449,1
02-08-2026,MTOR60MMEMED028,T-shirt,OR60,MED,MME,449,2
02-08-2026,MTP902MSA2XL,T-shirt,P902,2XL,MSA,549,2
02-08-2026,MTP902UGY2XL,T-shirt,P902,2XL,UGY,549,2
02-08-2026,BTB159WLG12Y005,T-shirt,B159,12Y,WLG,319,2
02-08-2026,BTB159CFK14Y005,T-shirt,B159,14Y,CFK,319,1
02-08-2026,MTP922OBR2XL,T-shirt,P922,2XL,OBR,519,1
02-08-2026,MTP922OBRLAR,T-shirt,P922,LAR,OBR,519,1
02-08-2026,MTP922MBN2XL,T-shirt,P922,2XL,MBN,519,1
02-08-2026,MTP922MBNXLR,T-shirt,P922,XLR,MBN,519,2
02-08-2026,MTP922VIOLAR,T-shirt,P922,LAR,VIO,519,1
02-08-2026,MTP922KHI2XL,T-shirt,P922,2XL,KHI,519,1
02-08-2026,MTP922KHIXLR,T-shirt,P922,XLR,KHI,519,1
02-08-2026,MTP922LGNLAR,T-shirt,P922,LAR,LGN,519,1
02-08-2026,MTP853DPK2XL,T-shirt,P853,2XL,DPK,469,1
02-08-2026,MTP853DPKXLR,T-shirt,P853,XLR,DPK,469,1
02-08-2026,MTP853DPKSML,T-shirt,P853,SML,DPK,469,1
02-08-2026,WJWM86SKOXLR,JACKET,WM86,XLR,SKO,779,1
02-08-2026,WJWM86UGYSML,JACKET,WM86,SML,UGY,779,1
02-08-2026,BJBM86CNG10Y,JACKET,BM86,10Y,CNG,699,1
02-08-2026,BJBM86BTE10Y,JACKET,BM86,10Y,BTE,699,1
02-08-2026,MTOR81MSA2XL,T-shirt,OR81,2XL,MSA,549,2
02-08-2026,MTOR81WLGLAR,T-shirt,OR81,LAR,WLG,549,1
02-08-2026,MTOR81WLGMED,T-shirt,OR81,MED,WLG,549,2
02-08-2026,MTOR81BLEMED,T-shirt,OR81,MED,BLE,549,1
02-08-2026,MTOR81OGY2XL,T-shirt,OR81,2XL,OGY,549,1
02-08-2026,MTOR81OGYMED,T-shirt,OR81,MED,OGY,549,1
02-08-2026,WPW134WLGMED,Trackpants,W134,MED,WLG,629,1
02-08-2026,WPW134WLGSML,Trackpants,W134,SML,WLG,629,1
02-08-2026,MTP910BLKMED,T-shirt,P910,MED,BLK,549,1
02-08-2026,MPP899BLK2XL,Trackpants,P899,2XL,BLK,1049,2
02-08-2026,MTP908CFK2XL,T-shirt,P908,2XL,CFK,639,1
02-08-2026,MTP908CFKMED,T-shirt,P908,MED,CFK,639,2
02-08-2026,MTP908OGY2XL,T-shirt,P908,2XL,OGY,639,2
02-08-2026,MTP912OGY2XL,T-shirt,P912,2XL,OGY,529,1
02-08-2026,BTB193CFK12Y,T-shirt,B193,12Y,CFK,399,1
02-08-2026,BTB193MYE10Y,T-shirt,B193,10Y,MYE,399,1
02-08-2026,BTB193MYE08Y,T-shirt,B193,08Y,MYE,399,1
02-08-2026,BTBM12OLD10Y,Sweatshirt,BM12,10Y,OLD,649,1
02-08-2026,MTP911OGY2XL,T-Shirt,P911,2XL,OGY,479,2
02-08-2026,WPW155BLW2XL,Tights,W155,2XL,BLW,719,1
02-08-2026,WPW155BLWSML,Tights,W155,SML,BLW,719,1
02-08-2026,WTW132DPM2XL,T-shirt,W132,2XL,DPM,429,2
02-08-2026,MTOR41OBM2XL,T-shirt,OR41,2XL,OBM,499,2
02-08-2026,MTOR41OBMMED,T-shirt,OR41,MED,OBM,499,1
02-08-2026,MTOR41GRMLAR,T-shirt,OR41,LAR,GRM,499,1
02-08-2026,MTOR41GRMMED,T-shirt,OR41,MED,GRM,499,2
02-08-2026,MPOR89WLGLAR,Trackpants,OR89,LAR,WLG,725,1
02-08-2026,BSBR26NYB14Y,Shorts,BR26,14Y,NYB,459,1
02-08-2026,MIOR83NVY2XL005,Trunks,OR83,2XL,NVY,269,1
02-08-2026,MTP880IRG2XL,T-shirt,P880,2XL,IRG,489,1
02-08-2026,MTP880MSA2XL,T-shirt,P880,2XL,MSA,489,2
02-08-2026,MTP880MSAMED,T-shirt,P880,MED,MSA,489,1
02-08-2026,MTP880AGYXLR,T-shirt,P880,XLR,AGY,489,1
02-08-2026,MTP880AGYMED,T-shirt,P880,MED,AGY,489,1
02-08-2026,WTW105MSALAR,T-shirt,W105,LAR,MSA,339,2
02-08-2026,WTW105DPK2XL,T-shirt,W105,2XL,DPK,339,1
02-08-2026,WTW105DPKXLR,T-shirt,W105,XLR,DPK,339,1
02-08-2026,MTP907CFK2XL,T-shirt,P907,2XL,CFK,499,2
02-08-2026,MTP907OGYXLR,T-shirt,P907,XLR,OGY,499,1
02-08-2026,MJPM92BSLXLR004,Jacket,PM92,XLR,BSL,999,1
02-08-2026,MJPM92BSLMED004,Jacket,PM92,MED,BSL,999,2
02-08-2026,BTB141WLG12Y004,T-shirt,B141,12Y,WLG,339,2
02-08-2026,MTOR60TEMXLR026,T-shirt,OR60,XLR,TEM,425,1
02-08-2026,MTOR60TMEXLR026,T-shirt,OR60,XLR,TME,425,1
02-08-2026,MTOR60TMEMED026,T-shirt,OR60,MED,TME,425,1
02-08-2026,MTOR60LEMMED026,T-shirt,OR60,MED,LEM,425,1
02-08-2026,MVP883CBHMED,Innerwear Vest,P883,MED,CBH,389,1
02-08-2026,MVP883AGWMED,Innerwear Vest,P883,MED,AGW,389,1
02-08-2026,MTOR27GFT2XL,T-shirt,OR27,2XL,GFT,429,1
02-08-2026,MTOR27GFTXLR,T-shirt,OR27,XLR,GFT,429,2
02-08-2026,BTB183CTF14Y,T-shirt,B183,14Y,CTF,319,2
02-08-2026,BTB183LTG14Y,T-shirt,B183,14Y,LTG,319,1
02-08-2026,BSB184BLK14Y,Shorts,B184,14Y,BLK,399,1
02-08-2026,BSB184CTF12Y,Shorts,B184,12Y,CTF,399,1
02-08-2026,BSB184HBE14Y,Shorts,B184,14Y,HBE,399,1
02-08-2026,BSB184LTG10Y,Shorts,B184,10Y,LTG,399,1
02-08-2026,MPP879BLK2XL,Trackpants,P879,2XL,BLK,699,1
02-08-2026,MPP879BLKMED,Trackpants,P879,MED,BLK,699,1
02-08-2026,MVP882AGMLAR,Innerwear Vest,P882,LAR,AGM,359,1
02-08-2026,MTP876BLKSML,T-shirt,P876,SML,BLK,469,1
02-08-2026,MTP876OBR2XL,T-shirt,P876,2XL,OBR,469,1
02-08-2026,MTP876OBRLAR,T-shirt,P876,LAR,OBR,469,1
02-08-2026,BSB187BLK14Y,Cargo Shorts,B187,14Y,BLK,549,1
02-08-2026,BSB187BLK10Y,Cargo Shorts,B187,10Y,BLK,549,2
02-08-2026,BSB187SKO12Y,Cargo Shorts,B187,12Y,SKO,549,1
02-08-2026,BSB187SKO10Y,Cargo Shorts,B187,10Y,SKO,549,1
02-08-2026,BSB187OGY12Y,Cargo Shorts,B187,12Y,OGY,549,1
02-08-2026,BSB187OGY10Y,Cargo Shorts,B187,10Y,OGY,549,1
02-08-2026,MTOR40FXMXLR,T-shirt,OR40,XLR,FXM,369,2
02-08-2026,MTOR40FXMMED,T-shirt,OR40,MED,FXM,369,1
02-08-2026,MTOR11TCA2XL,T-shirt,OR11,2XL,TCA,579,1
02-08-2026,MTOR11TCALAR,T-shirt,OR11,LAR,TCA,579,2
02-08-2026,MTP747FCYLAR007,T-shirt,P747,LAR,FCY,455,1
02-08-2026,MSOR26SKOMED,Shorts,OR26,MED,SKO,459,1
02-08-2026,MTP836CRBXLR,T-shirt,P836,XLR,CRB,399,2
02-08-2026,MTP836CRBLAR,T-shirt,P836,LAR,CRB,399,1
02-08-2026,MTP836GVEXLR,T-shirt,P836,XLR,GVE,399,1
02-08-2026,WTW156BLK2XL,T-shirt,W156,2XL,BLK,399,2
02-08-2026,WTW156BLKLAR,T-shirt,W156,LAR,BLK,399,1
02-08-2026,WTW156TCAXLR,T-shirt,W156,XLR,TCA,399,2
02-08-2026,WTW156SGY2XL,T-shirt,W156,2XL,SGY,399,2
02-08-2026,WTW156SGYXLR,T-shirt,W156,XLR,SGY,399,1
02-08-2026,MTP864MSAXLR,T-shirt,P864,XLR,MSA,629,1
02-08-2026,MTP864MSAMED,T-shirt,P864,MED,MSA,629,1
02-08-2026,MTP864OLDLAR,T-shirt,P864,LAR,OLD,629,1
02-08-2026,MTP864OGY2XL,T-shirt,P864,2XL,OGY,629,1
02-08-2026,MTP864OGYXLR,T-shirt,P864,XLR,OGY,629,1
02-08-2026,BTB181IRG10Y,T-shirt,B181,10Y,IRG,419,2
02-08-2026,BTB181IRG08Y,T-shirt,B181,08Y,IRG,419,1
02-08-2026,BTB181CNG14Y,T-shirt,B181,14Y,CNG,419,1
02-08-2026,BTB181CNG12Y,T-shirt,B181,12Y,CNG,419,1
02-08-2026,BTB181CNG10Y,T-shirt,B181,10Y,CNG,419,1
02-08-2026,BTB181HTG14Y,T-shirt,B181,14Y,HTG,419,1
02-08-2026,BTB181HTG12Y,T-shirt,B181,12Y,HTG,419,1
02-08-2026,MTOR60KMESML025,T-shirt,OR60,SML,KME,425,1
02-08-2026,MJPM86NYBMED,Jacket,PM86,MED,NAVY B,829,1
02-08-2026,MJPM92GMIMED003,Jacket,PM92,MED,GMI,999,3
02-08-2026,MJPM92BEBMED003,Jacket,PM92,MED,BEB,999,2
02-08-2026,MTP858BOEXLR,T-shirt,P858,XLR,BOE,429,1
02-08-2026,MTP858AGYMED,T-shirt,P858,MED,AGY,429,1
02-08-2026,MTP858OGYMED,T-shirt,P858,MED,OGY,429,1
02-08-2026,MPOR219BLK2XL,Trouser,OR219,2XL,BLK,999,3
02-08-2026,MTP848CGMXLR,T-shirt,P848,XLR,CGM,420,1
02-08-2026,MTP848CGMMED,T-shirt,P848,MED,CGM,420,1
02-08-2026,MTP848LGMXLR,T-shirt,P848,XLR,LGM,420,1
02-08-2026,MTP848LGMMED,T-shirt,P848,MED,LGM,420,2
02-08-2026,MTP848HBMMED,T-shirt,P848,MED,HBM,420,2
02-08-2026,WTW153CRBLAR,T-shirt,W153,LAR,CRB,399,1
02-08-2026,WTW153CRBMED,T-shirt,W153,MED,CRB,399,1
02-08-2026,WTW153CRBSML,T-shirt,W153,SML,CRB,399,1
02-08-2026,WTW153SDLMED,T-shirt,W153,MED,SDL,399,2
02-08-2026,MTP812CTMXLR002,T-shirt,P812,XLR,CTM,485,2
02-08-2026,MTP812CTMMED002,T-shirt,P812,MED,CTM,485,1
02-08-2026,MPP734BOE2XL,Trackpants,P734,2XL,BOE,649,3
02-08-2026,BTB141KHI10Y003,T-shirt,B141,10Y,KHI,339,1
02-08-2026,BTB141KHI08Y003,T-shirt,B141,08Y,KHI,339,1
02-08-2026,BTB141GJD14Y003,T-shirt,B141,14Y,GJD,339,1
02-08-2026,BTB141HBE10Y003,T-shirt,B141,10Y,HBE,339,1
02-08-2026,BTB141CTF12Y003,T-shirt,B141,12Y,CTF,339,1
02-08-2026,BTB159BTD14Y003,T-shirt,B159,14Y,BTD,319,1
02-08-2026,BTB159BTD12Y003,T-shirt,B159,12Y,BTD,319,1
02-08-2026,MPP839BEBLAR,Cargo Trackpants,P839,LAR,BEB,849,1
02-08-2026,MPP839GBEXLR,Cargo Trackpants,P839,XLR,GBE,849,1
02-08-2026,MTOR40CTM5XL,T-shirt,OR40,5XL,CTM,449,2
02-08-2026,MTP856CTFMED,T-shirt,P856,MED,CTF,449,1
02-08-2026,MPOR25BOE5XL,Trackpants,OR25,5XL,BOE,739,2
02-08-2026,MTP853OGYXLR,T-shirt,P853,XLR,OGY,469,1
02-08-2026,MTP853OBRMED,T-shirt,P853,MED,OBR,469,3
02-08-2026,MPP845HBELAR,Trackpants,P845,LAR,HBE,765,1
02-08-2026,WBW145TSPXLR,Sports Bra,W145,XLR,TSP,525,2
02-08-2026,WBW145NVY2XL,Sports Bra,W145,2XL,NVY,525,1
02-08-2026,WBW145IRG2XL,Sports Bra,W145,2XL,IRG,525,1
02-08-2026,WBW145IRGMED,Sports Bra,W145,MED,IRG,525,1
02-08-2026,MTP846NAMMED,T-shirt,P846,MED,NAM,499,1
02-08-2026,WPW126OGYXLR,Joggers,W126,XLR,OGY,719,1
02-08-2026,MTOR81KHIMED,T-shirt,OR81,MED,KHI,549,2
02-08-2026,MTOR30HBELAR,T-shirt,OR30,LAR,HBE,359,1
02-08-2026,MTOR30HBEMED,T-shirt,OR30,MED,HBE,359,1
02-08-2026,MTOR30HBESML,T-shirt,OR30,SML,HBE,359,1
02-08-2026,MTOR30OBRMED,T-shirt,OR30,MED,OBR,359,1
02-08-2026,MTOR30OBRSML,T-shirt,OR30,SML,OBR,359,1
02-08-2026,MTOR30OGYXLR,T-shirt,OR30,XLR,OGY,359,1
02-08-2026,MTOR30OGYSML,T-shirt,OR30,SML,OGY,359,1
02-08-2026,MTP820COT2XL,T-shirt,P820,2XL,COT,625,1
02-08-2026,MTP820COTXLR,T-shirt,P820,XLR,COT,625,1
02-08-2026,MTP820COTMED,T-shirt,P820,MED,COT,625,1
02-08-2026,MTP820MMMXLR,T-shirt,P820,XLR,MMM,625,2
02-08-2026,MTP820MMMMED,T-shirt,P820,MED,MMM,625,1
02-08-2026,MTP820ATYMED,T-shirt,P820,MED,ATY,625,3
02-08-2026,MTOR40IGMMED,T-shirt,OR40,MED,IGM,369,1
02-08-2026,MTOR40CTMXLR,T-shirt,OR40,XLR,CTM,369,1
02-08-2026,BTB134BMD12Y,T-shirt,B134,12Y,BMD,379,1
02-08-2026,BTB134GNS14Y,T-shirt,B134,14Y,GNS,379,1
02-08-2026,BTB134BVA14Y,T-shirt,B134,14Y,BVA,379,2
02-08-2026,BSB175BIG14Y,Shorts,B175,14Y,BIG,445,1
02-08-2026,BSB175BLS12Y,Shorts,B175,12Y,BLS,445,1
02-08-2026,WTW150TELXLR,T-shirt,W150,XLR,TEL,459,1
02-08-2026,WTW105HTR2XL,T-shirt,W105,2XL,HTR,339,2
02-08-2026,WTW105GJDLAR,T-shirt,W105,LAR,GJD,339,1
02-08-2026,MSOR26BOEXLR,Shorts,OR26,XLR,BOE,459,1
02-08-2026,MTOR11HTR2XL,T-shirt,OR11,2XL,HTR,479,1
02-08-2026,MTP701FIG2XL,T-shirt,P701,2XL,FIG,449,1
02-08-2026,BTB173LTN10Y,T-shirt,B173,10Y,LTN,419,2
02-08-2026,BTB173AQS12Y,T-shirt,B173,12Y,AQS,419,1
02-08-2026,BTB173AQS10Y,T-shirt,B173,10Y,AQS,419,1
02-08-2026,MPOR209BLK2XL,Joggers,OR209,2XL,BLK,749,1
02-08-2026,MPOR209BLKXLR,Joggers,OR209,XLR,BLK,749,1
02-08-2026,WPW148FIGLAR,Joggers,W148,LAR,FIG,675,1
02-08-2026,WPW148FIGSML,Joggers,W148,SML,FIG,675,1
02-08-2026,BPB167KHI10Y,Cargo Trackpants,B167,10Y,KHI,619,2
02-08-2026,BPB167IRG10Y,Cargo Trackpants,B167,10Y,IRG,619,1
02-08-2026,BSB175CNG14Y,Shorts,B175,14Y,CNG,445,1
02-08-2026,BSB175CNG10Y,Shorts,B175,10Y,CNG,445,1
02-08-2026,BPB174LTG12Y,Trackpants,B174,12Y,LTG,525,1
02-08-2026,BPB174LTG10Y,Trackpants,B174,10Y,LTG,525,2
02-08-2026,BPB174CNG10Y,Trackpants,B174,10Y,CNG,525,1
02-08-2026,MTOR71OGY4XL,T-shirt,OR71,4XL,OGY,579,1
02-08-2026,MTOR71OGY3XL,T-shirt,OR71,3XL,OGY,579,1
02-08-2026,MTOR71CTF5XL,T-shirt,OR71,5XL,CTF,579,1
02-08-2026,MTOR71CTF3XL,T-shirt,OR71,3XL,CTF,579,1
02-08-2026,MTOR71LTG5XL,T-shirt,OR71,5XL,LTG,579,1
02-08-2026,MTOR71LTG4XL,T-shirt,OR71,4XL,LTG,579,1
02-08-2026,WTW132BVM2XL,T-shirt,W132,2XL,BVM,429,1
02-08-2026,WTW132BVMXLR,T-shirt,W132,XLR,BVM,429,1
02-08-2026,MTOR10DRE5XL,T-shirt,OR10,5XL,DRE,399,3
02-08-2026,MTP807HBELAR,T-shirt,P807,LAR,HBE,399,3
02-08-2026,WPW144DCNMED,Trackpants,W144,MED,DCN,659,1
02-08-2026,WTW141MBN2XL,T-shirt,W141,2XL,MBN,449,3
02-08-2026,BTB169LNT10Y,T-shirt,B169,10Y,LNT,325,1
02-08-2026,BTB169BBT12Y,T-shirt,B169,12Y,BBT,325,1
02-08-2026,BTB169BBT10Y,T-shirt,B169,10Y,BBT,325,2
02-08-2026,BTB169BKR08Y,T-shirt,B169,08Y,BKR,325,2
02-08-2026,MPP831BLKXLR,Trackpants,P831,XLR,BLK,649,1
02-08-2026,MIOR83BRN2XL,Trunks,OR83,2XL,BRN,269,1
02-08-2026,MIOR83DGY2XL,Trunks,OR83,2XL,DGY,269,1
02-08-2026,BSB162NVY10Y,Shorts,B162,10Y,NVY,449,1
02-08-2026,BSB162BLK14Y,Shorts,B162,14Y,BLK,449,2
02-08-2026,MIOR63GFT2XL,Trunks,OR63,2XL,GFT,229,2
02-08-2026,MIOR63GFTMED,Trunks,OR63,MED,GFT,229,1
02-08-2026,MTPM93BLK2XL,Sweatshirt,PM93,2XL,BLK,725,1
02-08-2026,MTPM93BLKXLR,Sweatshirt,PM93,XLR,BLK,725,1
02-08-2026,MTPM93BLKLAR,Sweatshirt,PM93,LAR,BLK,725,1
02-08-2026,MPOR15KHILAR,Trackpants,OR15,LAR,KHI,719,1
02-08-2026,MPOR99IRG2XL,Cargo Trackpants,OR99,2XL,IRG,699,2
02-08-2026,MPP735PDBXLR,Cargo Joggers,P735,XLR,PDB,869,2
02-08-2026,MPP735PDBLAR,Cargo Joggers,P735,LAR,PDB,869,1
02-08-2026,WPW138BTELAR,Joggers,W138,LAR,BTE,659,1
02-08-2026,WPW138BTESML,Joggers,W138,SML,BTE,659,2
02-08-2026,BJB164ASH12Y,Jacket,B164,12Y,ASH,735,1
02-08-2026,MTOR67BLMXLR,T-shirt,OR67,XLR,BLM,559,1
02-08-2026,MTOR67DTMXLR,T-shirt,OR67,XLR,DTM,559,2
02-08-2026,MTOR67DTMLAR,T-shirt,OR67,LAR,DTM,559,1
02-08-2026,BPB165BTE14Y,Joggers,B165,14Y,BTE,625,2
02-08-2026,BPB165PDB10Y,Joggers,B165,10Y,PDB,625,1
02-08-2026,BPB165BLK14Y,Joggers,B165,14Y,BLK,625,1
02-08-2026,BPB165BLK12Y,Joggers,B165,12Y,BLK,625,1
02-08-2026,BTB163BLK14Y,T-shirt,B163,14Y,BLK,325,1
02-08-2026,BTB163BLK12Y,T-shirt,B163,12Y,BLK,325,2
02-08-2026,BTB163MGO14Y,T-shirt,B163,14Y,MGO,325,1
02-08-2026,BTB163WHT08Y,T-shirt,B163,08Y,WHT,325,3
02-08-2026,MJPM94NVYLAR,Jacket,PM94,LAR,NVY,889,2
02-08-2026,WTW112BLKXLR003,T-shirt,W112,XLR,BLK,379,1
02-08-2026,WTW112BLKLAR003,T-shirt,W112,LAR,BLK,379,1
02-08-2026,WTW112FGVXLR003,T-shirt,W112,XLR,FGV,379,2
02-08-2026,WTW112FGVMED003,T-shirt,W112,MED,FGV,379,1
02-08-2026,WTW112WYLMED003,T-shirt,W112,MED,WYL,379,1
02-08-2026,WTW112LGNMED003,T-shirt,W112,MED,LGN,379,1
02-08-2026,WTW112TSPXLR003,T-shirt,W112,XLR,TSP,379,1
02-08-2026,WTW112TSPLAR003,T-shirt,W112,LAR,TSP,379,1
02-08-2026,WPW135IRGLAR,Joggers,W135,LAR,IRG,749,3
02-08-2026,MTP808SEGXLR,T-shirt,P808,XLR,SEG,379,1
02-08-2026,MTP808SEGLAR,T-shirt,P808,LAR,SEG,379,1
02-08-2026,MTP808DRDXLR,T-shirt,P808,XLR,DRD,379,2
02-08-2026,WTW105GFTMED,T-shirt,W105,MED,GFT,339,1
02-08-2026,MTOR71OFWXLR,T-shirt,OR71,XLR,OFW,499,1
02-08-2026,MPP664ASHXLR,Trackpants,P664,XLR,ASH,699,1
02-08-2026,MPP664ASHLAR,Trackpants,P664,LAR,ASH,699,1
02-08-2026,MPP664ASHMED,Trackpants,P664,MED,ASH,699,1
02-08-2026,MVP784ADPMED,Innerwear Vest,P784,MED,ADP,499,1
02-08-2026,MVP784MBNSML,Innerwear Vest,P784,SML,MBN,499,2
02-08-2026,MVP784BTDSML,Innerwear Vest,P784,SML,BTD,499,1
02-08-2026,MIOR53TLEMED,Trunks,OR53,MED,TLE,229,1
02-08-2026,MIOR63DCN2XL,Trunks,OR63,2XL,DCN,229,1
02-08-2026,MIOR63DCNMED,Trunks,OR63,MED,DCN,229,1
02-08-2026,MPOR99BTE2XL,Cargo Trackpants,OR99,2XL,BTE,699,1
02-08-2026,MTOR27GVE2XL,T-shirt,OR27,2XL,GVE,399,1
02-08-2026,MTOR27GVELAR,T-shirt,OR27,LAR,GVE,399,1
02-08-2026,MPOR85CNG2XL,Trackpants,OR85,2XL,CNG,589,1
02-08-2026,MPOR85CNGXLR,Trackpants,OR85,XLR,CNG,589,1
02-08-2026,MPP721BCYXLR,Joggers,P721,XLR,BCY,799,2
02-08-2026,MTP702GVELAR,T-shirt,P702,LAR,GVE,559,1
02-08-2026,MTP702TLE2XL,T-shirt,P702,2XL,TLE,559,1
02-08-2026,MTP702TLELAR,T-shirt,P702,LAR,TLE,559,2
02-08-2026,MTP702WHT2XL,T-shirt,P702,2XL,WHT,559,1
02-08-2026,MPP734SEGXLR,Joggers,P734,XLR,SEG,649,2
02-08-2026,MPP675LTGLAR,Cargo Trackpants,P675,LAR,LTG,799,2
02-08-2026,MSOR76BTEMED,Shorts,OR76,MED,BTE,559,1
02-08-2026,MTOR60LRGMED014,T-shirt,OR60,MED,LRG,399,1
02-08-2026,MTOR60PGNSML014,T-shirt,OR60,SML,PGN,399,1
02-08-2026,BTB152DTE034,T-shirt,B152,34,DTE,309,1
02-08-2026,BTB152LBE030,T-shirt,B152,30,LBE,309,1
02-08-2026,BTB152BTE032,T-shirt,B152,32,BTE,309,1
02-08-2026,BTB145BLK034,T-shirt,B145,34,BLK,279,1
02-08-2026,BTB145BLK032,T-shirt,B145,32,BLK,279,1
02-08-2026,BTB145BLK030,T-shirt,B145,30,BLK,279,1
02-08-2026,MPP675BTEMED,Cargo Trackpants,P675,MED,BTE,799,2
02-08-2026,MPOR85LTGMED,Trackpants,OR85,MED,LTG,589,1
02-08-2026,MTP702LGNMED,T-shirt,P702,MED,LGN,559,2
02-08-2026,MTP702BLK2XL,T-shirt,P702,2XL,BLK,559,1
02-08-2026,MTP702BLKXLR,T-shirt,P702,XLR,BLK,559,1
02-08-2026,MSOR46LRGLAR,Shorts,OR46,LAR,LRG,499,1
02-08-2026,MPOR89NVYLAR,Trackpants,OR89,LAR,NVY,725,1
02-08-2026,MSP656LTNMED,Shorts,P656,MED,LTN,495,1
02-08-2026,MPOR85BLKXLR,Trackpants,OR85,XLR,BLK,589,1
02-08-2026,MPOR25LTNXLR,Trackpants,OR25,XLR,LTN,649,1
02-08-2026,MTOR10SEGLAR,T-shirt,OR10,LAR,SEG,319,1
02-08-2026,MTOR10SEGSML,T-shirt,OR10,SML,SEG,319,1
02-08-2026,MTOR10BCTSML,T-shirt,OR10,SML,BCT,319,1
02-08-2026,MPOR45BLKMED,Joggers,OR45,MED,BLK,659,1
02-08-2026,WTW104BEKXLR,T-shirt,W104,XLR,BEK,349,1
02-08-2026,WTW104BEKLAR,T-shirt,W104,LAR,BEK,349,1
